Date,Open,High,Low,Close,Adj Close,Volume
2023-10-25,55.060001373291016,55.939998626708984,54.7599983215332,55.779998779296875,55.779998779296875,982063
2023-10-26,55.13999938964844,56.34000015258789,54.959999084472656,56.040000915527344,56.040000915527344,1218181
2023-10-27,56.0,56.0,54.34000015258789,55.52000045776367,55.52000045776367,1296815
2023-10-30,56.0,56.400001525878906,55.70000076293945,55.91999816894531,55.91999816894531,930351
2023-10-31,55.97999954223633,56.2599983215332,55.70000076293945,56.08000183105469,56.08000183105469,984219
2023-11-01,56.18000030517578,57.41999816894531,56.08000183105469,57.29999923706055,57.29999923706055,1132784
2023-11-02,57.7599983215332,58.97999954223633,57.63999938964844,58.560001373291016,58.560001373291016,1435924
2023-11-03,58.79999923706055,59.29999923706055,58.7599983215332,58.939998626708984,58.939998626708984,1078427
2023-11-06,59.0,59.099998474121094,58.63999938964844,59.099998474121094,59.099998474121094,824664
2023-11-07,59.119998931884766,59.79999923706055,58.619998931884766,58.959999084472656,58.959999084472656,1029686
2023-11-08,58.68000030517578,59.459999084472656,58.47999954223633,59.380001068115234,59.380001068115234,782954
2023-11-09,59.279998779296875,59.86000061035156,58.79999923706055,59.63999938964844,59.63999938964844,947289
2023-11-10,59.5,59.97999954223633,59.459999084472656,59.97999954223633,59.97999954223633,748714
2023-11-13,60.0,60.939998626708984,59.97999954223633,60.880001068115234,60.880001068115234,1110896
2023-11-14,61.0,62.2599983215332,60.86000061035156,62.2599983215332,62.2599983215332,1825116
2023-11-15,62.0,62.2599983215332,61.63999938964844,61.7400016784668,61.7400016784668,1165398
2023-11-16,61.540000915527344,61.97999954223633,61.439998626708984,61.65999984741211,61.65999984741211,958297
2023-11-17,61.65999984741211,62.08000183105469,61.58000183105469,61.7599983215332,61.7599983215332,1081966
2023-11-20,62.0,62.099998474121094,61.5,61.81999969482422,61.81999969482422,1071477
2023-11-21,62.0,63.13999938964844,61.7599983215332,62.5,62.5,1358469
2023-11-22,62.86000061035156,63.29999923706055,62.68000030517578,62.79999923706055,62.79999923706055,977948
2023-11-23,62.91999816894531,63.220001220703125,62.779998779296875,62.939998626708984,62.939998626708984,618125
2023-11-24,62.959999084472656,63.31999969482422,62.7400016784668,63.060001373291016,63.060001373291016,607861
2023-11-27,62.81999969482422,63.02000045776367,62.41999816894531,62.900001525878906,62.900001525878906,1233860
2023-11-28,62.619998931884766,63.18000030517578,62.619998931884766,63.18000030517578,63.18000030517578,975009
2023-11-29,63.18000030517578,64.04000091552734,63.15999984741211,63.900001525878906,63.900001525878906,1171428
2023-11-30,63.939998626708984,64.73999786376953,63.880001068115234,64.30000305175781,64.30000305175781,2476519
2023-12-01,64.58000183105469,65.0999984741211,64.44000244140625,65.05999755859375,65.05999755859375,1624754
2023-12-04,64.77999877929688,64.9800033569336,64.12000274658203,64.44000244140625,64.44000244140625,904036
2023-12-05,64.18000030517578,64.81999969482422,64.0,64.69999694824219,64.69999694824219,776507
2023-12-06,65.0,65.5999984741211,64.81999969482422,65.18000030517578,65.18000030517578,1001737
2023-12-07,64.80000305175781,65.12000274658203,64.4800033569336,64.9800033569336,64.9800033569336,1002864
2023-12-08,64.9800033569336,65.45999908447266,64.80000305175781,65.41999816894531,65.41999816894531,1355244
2023-12-11,65.44000244140625,65.72000122070312,65.19999694824219,65.54000091552734,65.54000091552734,1093776
2023-12-12,65.69999694824219,66.22000122070312,65.41999816894531,65.95999908447266,65.95999908447266,2017343
2023-12-13,66.08000183105469,66.77999877929688,65.9000015258789,66.31999969482422,66.31999969482422,1404024
2023-12-14,67.0199966430664,67.33999633789062,66.31999969482422,66.58000183105469,66.58000183105469,1698057
2023-12-15,67.0199966430664,67.66000366210938,66.58000183105469,67.4000015258789,67.4000015258789,3488551
2023-12-18,66.91999816894531,67.0,65.91999816894531,66.05999755859375,66.05999755859375,1274670
2023-12-19,66.0199966430664,67.13999938964844,66.0199966430664,67.0,67.0,1237042
2023-12-20,67.23999786376953,67.27999877929688,66.58000183105469,66.83999633789062,66.83999633789062,759808
2023-12-21,66.5999984741211,66.86000061035156,66.44000244140625,66.54000091552734,66.54000091552734,708203
2023-12-22,66.54000091552734,66.63999938964844,66.26000213623047,66.5,66.5,488067
2023-12-27,66.5999984741211,66.66000366210938,66.13999938964844,66.26000213623047,66.26000213623047,621826
2023-12-28,66.4000015258789,66.55999755859375,65.76000213623047,65.87999725341797,65.87999725341797,572239
2023-12-29,66.26000213623047,66.26000213623047,65.77999877929688,66.0199966430664,66.0199966430664,541323
2024-01-03,66.45999908447266,66.4800033569336,64.37999725341797,64.72000122070312,64.72000122070312,1007446
2024-01-04,64.83999633789062,65.08000183105469,64.62000274658203,64.9800033569336,64.9800033569336,675422
2024-01-05,64.54000091552734,64.76000213623047,63.880001068115234,64.5999984741211,64.5999984741211,669682
2024-01-08,64.36000061035156,64.94000244140625,64.13999938964844,64.94000244140625,64.94000244140625,702192
2024-01-09,65.0,65.13999938964844,64.55999755859375,65.0999984741211,65.0999984741211,1154373
2024-01-10,63.97999954223633,65.04000091552734,63.81999969482422,64.55999755859375,64.55999755859375,1110952
2024-01-11,64.9800033569336,65.0,64.23999786376953,64.26000213623047,64.26000213623047,887410
2024-01-12,64.73999786376953,65.30000305175781,64.62000274658203,65.08000183105469,65.08000183105469,986268
